224,291,"KLEMENAK","KLEMEN","1:07:09"
225,808,"CIZERLE","DAMJAN","1:07:10"
226,1393,"HOČEVAR","JAN","1:07:16"
227,394,"ZAMAN","MATJAŽ","1:07:33"
228,145,"KLIČIĆ","MIRHAD","1:07:35"
228,1426,"SREČKOVIĆ","SIMON","1:07:35"
228,1166,"MEŽAN","DAMJAN","1:07:35"
231,1117,"KUMAR","DANIEL","1:07:39"
232,885,"SEILS","GERO","1:07:40"
233,1519,"PLANINŠEK","LUKA","1:07:41"
233,1249,"POLANCEC","DREJC","1:07:41"
233,356,"KLEMEN","PETER","1:07:41"
236,1008,"PINTER","DAMIJAN","1:07:43"
237,1448,"HUMERCA","MIHA","1:07:50"
238,1504,"PUSAVEC","MATIJA","1:07:55"
238,511,"SCHRETZMAYER","FLORIAN","1:07:55"
240,728,"SLUGA","JURIJ","1:08:06"
240,1552,"NIMCEVIC","DARIO","1:08:06"
242,1615,"SKAZA","ŽIGA","1:08:10"
243,97,"DEBELAK","MATIC","1:08:11"
244,1140,"NETAHLY","TADEJ","1:08:14"
245,567,"KUSERBANJ","ROK","1:08:15"
245,1574,"JERMAN","NEJC","1:08:15"
247,140,"TRUDEN","MIHA","1:08:17"
247,1159,"MAROLT","TILEN","1:08:17"
249,1248,"ŠILER","PETER","1:08:18"
249,136,"IGLIC","JAKA","1:08:18"
251,105,"JERŠE","ROK","1:08:23"
251,1234,"SIMČIČ","ANDI","1:08:23"
253,1226,"BELAJ","DOMEN","1:08:28"
254,739,"KERT","JERNEJ","1:08:36"
254,1622,"WRIESSNIG","FRANZ","1:08:36"
256,639,"ZDOVC","UROŠ","1:08:37"
257,865,"CESTNIK","KLEMEN","1:08:47"
258,1216,"TURNŠEK","ROK","1:08:50"
259,233,"TROJER","DREJC","1:08:51"
260,1679,"PEČENIK","VIDA","1:08:52"
261,208,"MAVER","ŽAN","1:08:54"
262,1211,"ROGELJ","JAN","1:08:56"
263,1454,"ZUPAN","TOM","1:08:58"
264,495,"KIRN","ANDRAZ","1:09:01"
265,1450,"ERŽEN","TOMAŽ","1:09:06"
266,1507,"JUŽINA","MATJAŽ","1:09:10"
267,359,"GOMOLJ","ALEN","1:09:12"
267,337,"PETROVČIČ","NACE","1:09:12"
269,645,"GAŠPERIN","LAN","1:09:15"
270,652,"HOHNJEC","MATEJ","1:09:21"
271,775,"ŠMID","BORIS","1:09:22"
272,48,"MUHOVIC","MITJA","1:09:25"
273,999,"GOMBAČ","SEBASTJAN","1:09:32"
274,334,"MITHANS","BRANKO","1:09:38"
274,1674,"GABROVSEK","LUKA","1:09:38"
276,1449,"HOLCL","BLAŽ","1:09:41"
277,1225,"BELAJ","NIKO","1:09:42"
278,9,"RANKEL","GAŠPER","1:09:52"
279,894,"MROVLJE","DENIS","1:09:55"
280,778,"BOHINC","MIHA","1:09:56"
281,651,"ARČON","MATIJA","1:09:58"
282,1033,"ŽUPEVC","TADEJ","1:10:01"
283,1176,"SKVARC","DEJAN","1:10:05"
284,1331,"OBLAK","TOMI","1:10:06"
285,1207,"DOLINAR","ROK","1:10:09"
